# x diff_coh_minus_th_M4 diff_coh_minus_th_M8 ; kernel_max_dev=5.2793e-03 first_order=1.0000e-01 maxdiff_M4=6.4797e-03 maxdiff_M8=1.1230e-02
2.031250e+01 -1.214998e-04 -1.223835e-03
2.050781e+01 -1.698378e-04 -1.416685e-03
2.070312e+01 -2.306202e-04 -1.619097e-03
2.089844e+01 -3.042565e-04 -1.827231e-03
2.109375e+01 -3.906843e-04 -2.037238e-03
2.128906e+01 -4.893317e-04 -2.245512e-03
2.148438e+01 -5.991222e-04 -2.448904e-03
2.167969e+01 -7.185201e-04 -2.644879e-03
2.187500e+01 -8.456129e-04 -2.831604e-03
2.207031e+01 -9.782193e-04 -3.007949e-03
2.226562e+01 -1.114016e-03 -3.173427e-03
2.246094e+01 -1.250666e-03 -3.328073e-03
2.265625e+01 -1.385941e-03 -3.472292e-03
2.285156e+01 -1.517827e-03 -3.606696e-03
2.304688e+01 -1.644597e-03 -3.731955e-03
2.324219e+01 -1.764870e-03 -3.848678e-03
2.343750e+01 -1.877639e-03 -3.957338e-03
2.363281e+01 -1.982291e-03 -4.058245e-03
2.382812e+01 -2.078612e-03 -4.151568e-03
2.402344e+01 -2.166777e-03 -4.237386e-03
2.421875e+01 -2.247343e-03 -4.315767e-03
2.441406e+01 -2.321210e-03 -4.386849e-03
2.460938e+01 -2.389570e-03 -4.450912e-03
2.480469e+01 -2.453839e-03 -4.508433e-03
2.500000e+01 -2.515563e-03 -4.560100e-03
2.519531e+01 -2.576318e-03 -4.606803e-03
2.539062e+01 -2.637601e-03 -4.649589e-03
2.558594e+01 -2.700738e-03 -4.689579e-03
2.578125e+01 -2.766810e-03 -4.727882e-03
2.597656e+01 -2.836611e-03 -4.765495e-03
2.617188e+01 -2.910644e-03 -4.803215e-03
2.636719e+01 -2.989152e-03 -4.841573e-03
2.656250e+01 -3.072180e-03 -4.880805e-03
2.675781e+01 -3.159654e-03 -4.920861e-03
2.695312e+01 -3.251460e-03 -4.961456e-03
2.714844e+01 -3.347508e-03 -5.002149e-03
2.734375e+01 -3.447781e-03 -5.042441e-03
2.753906e+01 -3.552337e-03 -5.081875e-03
2.773438e+01 -3.661292e-03 -5.120121e-03
2.792969e+01 -3.774762e-03 -5.157028e-03
2.812500e+01 -3.892800e-03 -5.192644e-03
2.832031e+01 -4.015308e-03 -5.227193e-03
2.851562e+01 -4.141969e-03 -5.261019e-03
2.871094e+01 -4.272180e-03 -5.294511e-03
2.890625e+01 -4.405021e-03 -5.328009e-03
2.910156e+01 -4.539255e-03 -5.361726e-03
2.929688e+01 -4.673370e-03 -5.395680e-03
2.949219e+01 -4.805651e-03 -5.429662e-03
2.968750e+01 -4.934292e-03 -5.463218e-03
2.988281e+01 -5.057522e-03 -5.495684e-03
3.007812e+01 -5.173734e-03 -5.526219e-03
3.027344e+01 -5.281597e-03 -5.553881e-03
3.046875e+01 -5.380140e-03 -5.577690e-03
3.066406e+01 -5.468795e-03 -5.596706e-03
3.085938e+01 -5.547402e-03 -5.610097e-03
3.105469e+01 -5.616169e-03 -5.617191e-03
3.125000e+01 -5.675613e-03 -5.617521e-03
3.144531e+01 -5.726475e-03 -5.610842e-03
3.164062e+01 -5.769642e-03 -5.597135e-03
3.183594e+01 -5.806060e-03 -5.576583e-03
3.203125e+01 -5.836660e-03 -5.549532e-03
3.222656e+01 -5.862296e-03 -5.516440e-03
3.242188e+01 -5.883680e-03 -5.477813e-03
3.261719e+01 -5.901335e-03 -5.434146e-03
3.281250e+01 -5.915541e-03 -5.385872e-03
3.300781e+01 -5.926301e-03 -5.333326e-03
3.320312e+01 -5.933315e-03 -5.276723e-03
3.339844e+01 -5.935979e-03 -5.216160e-03
3.359375e+01 -5.933411e-03 -5.151637e-03
3.378906e+01 -5.924517e-03 -5.083078e-03
3.398438e+01 -5.908078e-03 -5.010374e-03
3.417969e+01 -5.882862e-03 -4.933414e-03
3.437500e+01 -5.847744e-03 -4.852110e-03
3.457031e+01 -5.801823e-03 -4.766425e-03
3.476562e+01 -5.744510e-03 -4.676374e-03
3.496094e+01 -5.675593e-03 -4.582034e-03
3.515625e+01 -5.595271e-03 -4.483535e-03
3.535156e+01 -5.504148e-03 -4.381054e-03
3.554688e+01 -5.403212e-03 -4.274809e-03
3.574219e+01 -5.293775e-03 -4.165051e-03
3.593750e+01 -5.177410e-03 -4.052067e-03
3.613281e+01 -5.055856e-03 -3.936175e-03
3.632812e+01 -4.930918e-03 -3.817729e-03
3.652344e+01 -4.804353e-03 -3.697116e-03
3.671875e+01 -4.677762e-03 -3.574754e-03
3.691406e+01 -4.552489e-03 -3.451084e-03
3.710938e+01 -4.429546e-03 -3.326553e-03
3.730469e+01 -4.309564e-03 -3.201605e-03
3.750000e+01 -4.192787e-03 -3.076653e-03
3.769531e+01 -4.079089e-03 -2.952070e-03
3.789062e+01 -3.968035e-03 -2.828167e-03
3.808594e+01 -3.858952e-03 -2.705189e-03
3.828125e+01 -3.751018e-03 -2.583313e-03
3.847656e+01 -3.643346e-03 -2.462654e-03
